CLASS_NAME	PERSON_FULL_NAME	BEGIN_HH_TIME	SECTION_END_DATE	AVAIL_SEAT	DAY_CODE	BLDG_CODE	BEGIN_MM_TIME	FK_CDI_INSTR_TYPE	FK_SPM_SPCL_MTG_CD	COUNT_ON_WAITLIST	END_HH_TIME	PRIMARY_INSTR_FLAG	LONG_DESC	END_MM_TIME	SECTION_START_DATE	STP_ENRLT_FLAG	SCTN_ENRLT_QTY	START_DATE	ROOM_CODE	SECTION_NUMBER	SECT_CODE	BEFORE_DESC	SCTN_CPCTY_QTY	FK_SST_SCTN_STATCD
SPPS 425MC	Staff	0	2018-02-16	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-01-08	N	0	 	TBA	920011	A01	 	9999	NC	
SPPS 425MC	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	920013	B01	 	9999	NC	
SPPS 426MC	Colbert, James	0	2018-02-16	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	920014	A00	 	9999	AC	
SPPS 426MC	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-02-19	N	0	 	TBA	920016	B00	 	9999	AC	
SPPS 426MC	Staff	0	2018-02-16	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-01-08	N	0	 	TBA	920015	A01	 	9999	NC	
SPPS 426MC	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	920017	B01	 	9999	NC	
SPPS 427MC	Colbert, James	0	2018-02-16	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	920018	A00	 	9999	AC	
SPPS 427MC	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-02-19	N	0	 	TBA	920019	B00	 	9999	AC	
SPPS 428MC	Colbert, James	0	2018-02-16	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	920020	A00	 	9999	AC	
SPPS 428MC	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-02-19	N	0	 	TBA	920022	B00	 	9999	AC	
SPPS 428MC	Staff	0	2018-02-16	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-01-08	N	0	 	TBA	920021	A01	 	9999	NC	
SPPS 428MC	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	920023	B01	 	9999	NC	
SPPS 431MC	Colbert, James	0	2018-02-16	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	920024	A00	 	9999	AC	
SPPS 431MC	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-02-19	N	0	 	TBA	920026	B00	 	9999	AC	
SPPS 431MC	Staff	0	2018-02-16	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-01-08	N	0	 	TBA	920025	A01	 	9999	NC	
SPPS 431MC	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	920027	B01	 	9999	NC	
SPPS 432MC	Colbert, James	0	2018-02-16	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	920028	A00	 	9999	AC	
SPPS 432MC	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-02-19	N	0	 	TBA	920030	B00	 	9999	AC	
SPPS 432MC	Staff	0	2018-02-16	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-01-08	N	0	 	TBA	920029	A01	 	9999	NC	
SPPS 432MC	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	920031	B01	 	9999	NC	
SPPS 433MC	Colbert, James	0	2018-02-16	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	920032	A00	 	9999	AC	
SPPS 433MC	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-02-19	N	0	 	TBA	920034	B00	 	9999	AC	
SPPS 433MC	Staff	0	2018-02-16	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-01-08	N	0	 	TBA	920033	A01	 	9999	NC	
SPPS 433MC	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	920035	B01	 	9999	NC	
SPPS 435MC	Colbert, James	0	2018-02-16	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	920036	A00	 	9999	AC	
SPPS 435MC	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-02-19	N	0	 	TBA	920039	B00	 	9999	AC	
SPPS 435MC	Staff	0	2018-02-16	9999	 	TBA	0	LE	TBA	0	0	 	                              	0	2018-01-08	N	0	 	TBA	920037	A01	 	9999	NC	
SPPS 435MC	Staff	0	2018-02-16	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-01-08	N	0	 	TBA	920038	A50	 	9999	NC	
SPPS 435MC	Staff	0	2018-03-25	9999	 	TBA	0	LE	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	920040	B01	 	9999	NC	
SPPS 435MC	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	920041	B50	 	9999	NC	
SPPS 436MC	Colbert, James	0	2018-02-16	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	920042	A00	 	9999	AC	
SPPS 436MC	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-02-19	N	0	 	TBA	920045	B00	 	9999	AC	
SPPS 436MC	Staff	0	2018-02-16	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-01-08	N	0	 	TBA	920044	A01	 	9999	NC	
SPPS 436MC	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	920046	B01	 	9999	NC	
SPPS 437MC	Colbert, James	0	2018-02-16	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	920047	A00	 	9999	AC	
SPPS 437MC	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-02-19	N	0	 	TBA	920049	B00	 	9999	AC	
SPPS 437MC	Staff	0	2018-02-16	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-01-08	N	0	 	TBA	920048	A01	 	9999	NC	
SPPS 437MC	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	920050	B01	 	9999	NC	
SPPS 438MC	Colbert, James	0	2018-02-16	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	920051	A00	 	9999	AC	
SPPS 438MC	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-02-19	N	0	 	TBA	920053	B00	 	9999	AC	
SPPS 438MC	Staff	0	2018-02-16	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-01-08	N	0	 	TBA	920052	A01	 	9999	NC	
SPPS 438MC	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	920054	B01	 	9999	NC	
SPPS 439	Colbert, James	0	2018-02-16	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	919882	A00	 	9999	AC	
SPPS 439	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-02-19	N	0	 	TBA	919884	B00	 	9999	AC	
SPPS 439	Staff	0	2018-02-16	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-01-08	N	0	 	TBA	919883	A01	 	9999	NC	
SPPS 439	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	919885	B01	 	9999	NC	
SPPS 440MC	Colbert, James	0	2018-02-16	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	920055	A00	 	9999	AC	
SPPS 440MC	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-02-19	N	0	 	TBA	920058	B00	 	9999	AC	
SPPS 440MC	Staff	0	2018-02-16	9999	 	TBA	0	LE	TBA	0	0	 	                              	0	2018-01-08	N	0	 	TBA	920056	A01	 	9999	NC	
SPPS 440MC	Staff	0	2018-02-16	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-01-08	N	0	 	TBA	920057	A50	 	9999	NC	
SPPS 440MC	Staff	0	2018-03-25	9999	 	TBA	0	LE	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	920059	B01	 	9999	NC	
SPPS 440MC	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	920060	B50	 	9999	NC	
SPPS 441MC	Colbert, James	0	2018-02-16	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	920061	A00	 	9999	AC	
SPPS 441MC	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-02-19	N	0	 	TBA	920063	B00	 	9999	AC	
SPPS 441MC	Staff	0	2018-02-16	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-01-08	N	0	 	TBA	920062	A01	 	9999	NC	
SPPS 441MC	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	920064	B01	 	9999	NC	
SPPS 442MC	Colbert, James	0	2018-02-16	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	920065	A00	 	9999	AC	
SPPS 442MC	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-02-19	N	0	 	TBA	920067	B00	 	9999	AC	
SPPS 442MC	Staff	0	2018-02-16	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-01-08	N	0	 	TBA	920066	A01	 	9999	NC	
SPPS 442MC	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	920068	B01	 	9999	NC	
SPPS 443	Colbert, James	0	2018-02-16	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	919886	A00	 	9999	AC	
SPPS 443	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-02-19	N	0	 	TBA	919888	B00	 	9999	AC	
SPPS 443	Staff	0	2018-02-16	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-01-08	N	0	 	TBA	919887	A01	 	9999	NC	
SPPS 443	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	919889	B01	 	9999	NC	
SPPS 444	Colbert, James	0	2018-02-16	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	919890	A00	 	9999	AC	
SPPS 444	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-02-19	N	0	 	TBA	919892	B00	 	9999	AC	
SPPS 444	Staff	0	2018-02-16	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-01-08	N	0	 	TBA	919891	A01	 	9999	NC	
SPPS 444	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	919893	B01	 	9999	NC	
SPPS 445MC	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-11-06	N	0	 	TBA	920069	A00	 	9999	AC	
SPPS 445MC	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-02-19	N	0	 	TBA	920071	B00	 	9999	AC	
SPPS 445MC	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-11-06	N	0	 	TBA	920070	A01	 	9999	NC	
SPPS 445MC	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	920072	B01	 	9999	NC	
SPPS 446	Colbert, James	0	2018-02-16	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	919894	A00	 	9999	AC	
SPPS 446	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-02-19	N	0	 	TBA	919896	B00	 	9999	AC	
SPPS 446	Staff	0	2018-02-16	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-01-08	N	0	 	TBA	919895	A01	 	9999	NC	
SPPS 446	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	919897	B01	 	9999	NC	
SPPS 447	Colbert, James	0	2018-02-16	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	919898	A00	 	9999	AC	
SPPS 447	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-02-19	N	0	 	TBA	919900	B00	 	9999	AC	
SPPS 447	Staff	0	2018-02-16	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-01-08	N	0	 	TBA	919899	A01	 	9999	NC	
SPPS 447	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	919901	B01	 	9999	NC	
SPPS 448	Colbert, James	0	2018-02-16	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	919902	A00	 	9999	AC	
SPPS 448	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-02-19	N	0	 	TBA	919904	B00	 	9999	AC	
SPPS 448	Staff	0	2018-02-16	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-01-08	N	0	 	TBA	919903	A01	 	9999	NC	
SPPS 448	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	919905	B01	 	9999	NC	
SPPS 449	Colbert, James	0	2018-02-16	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	919906	A00	 	9999	AC	
SPPS 449	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-02-19	N	0	 	TBA	919908	B00	 	9999	AC	
SPPS 449	Staff	0	2018-02-16	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-01-08	N	0	 	TBA	919907	A01	 	9999	NC	
SPPS 449	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	919909	B01	 	9999	NC	
SPPS 451PE	Colbert, James	0	2018-02-16	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	920073	A00	 	9999	AC	
SPPS 451PE	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-02-19	N	0	 	TBA	920075	B00	 	9999	AC	
SPPS 451PE	Staff	0	2018-02-16	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-01-08	N	0	 	TBA	920074	A01	 	9999	NC	
SPPS 451PE	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	920076	B01	 	9999	NC	
SPPS 455	Colbert, James	0	2018-02-16	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	919910	A00	 	9999	AC	
SPPS 455	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-02-19	N	0	 	TBA	919912	B00	 	9999	AC	
SPPS 455	Staff	0	2018-02-16	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-01-08	N	0	 	TBA	919911	A01	 	9999	NC	
SPPS 455	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	919913	B01	 	9999	NC	
SPPS 456	Colbert, James	0	2018-02-16	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	919914	A00	 	9999	AC	
SPPS 456	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-02-19	N	0	 	TBA	919916	B00	 	9999	AC	
SPPS 456	Staff	0	2018-02-16	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-01-08	N	0	 	TBA	919915	A01	 	9999	NC	
SPPS 456	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	919917	B01	 	9999	NC	
SPPS 457	Colbert, James	0	2018-02-16	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	919918	A00	 	9999	AC	
SPPS 457	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-02-19	N	0	 	TBA	919919	B00	 	9999	AC	
SPPS 458	Colbert, James	0	2018-02-16	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	919920	A00	 	9999	AC	
SPPS 458	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-02-19	N	0	 	TBA	919922	B00	 	9999	AC	
SPPS 458	Staff	0	2018-02-16	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-01-08	N	0	 	TBA	919921	A01	 	9999	NC	
SPPS 458	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	919923	B01	 	9999	NC	
SPPS 459	Colbert, James	0	2018-02-16	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	919924	A00	 	9999	AC	
SPPS 459	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-02-19	N	0	 	TBA	919926	B00	 	9999	AC	
SPPS 459	Staff	0	2018-02-16	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-01-08	N	0	 	TBA	919925	A01	 	9999	NC	
SPPS 459	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	919927	B01	 	9999	NC	
SPPS 460	Colbert, James	0	2018-02-16	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	919928	A00	 	9999	AC	
SPPS 460	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-02-19	N	0	 	TBA	919930	B00	 	9999	AC	
SPPS 460	Staff	0	2018-02-16	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-01-08	N	0	 	TBA	919929	A01	 	9999	NC	
SPPS 460	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	919931	B01	 	9999	NC	
SPPS 461	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-11-06	N	0	 	TBA	919932	A00	 	9999	AC	
SPPS 461	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-02-19	N	0	 	TBA	919934	B00	 	9999	AC	
SPPS 461	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-11-06	N	0	 	TBA	919933	A01	 	9999	NC	
SPPS 461	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	919935	B01	 	9999	NC	
SPPS 462	Colbert, James	0	2018-02-16	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	919936	A00	 	9999	AC	
SPPS 462	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-02-19	N	0	 	TBA	919938	B00	 	9999	AC	
SPPS 462	Staff	0	2018-02-16	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-01-08	N	0	 	TBA	919937	A01	 	9999	NC	
SPPS 462	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	919939	B01	 	9999	NC	
SPPS 463	Colbert, James	0	2018-02-16	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	919940	A00	 	9999	AC	
SPPS 463	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-02-19	N	0	 	TBA	919942	B00	 	9999	AC	
SPPS 463	Staff	0	2018-02-16	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-01-08	N	0	 	TBA	919941	A01	 	9999	NC	
SPPS 463	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	919943	B01	 	9999	NC	
SPPS 464	Colbert, James	0	2018-02-16	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	919944	A00	 	9999	AC	
SPPS 464	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-02-19	N	0	 	TBA	919946	B00	 	9999	AC	
SPPS 464	Staff	0	2018-02-16	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-01-08	N	0	 	TBA	919945	A01	 	9999	NC	
SPPS 464	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	919947	B01	 	9999	NC	
SPPS 496	Colbert, James	0	2018-02-16	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	919948	A00	 	9999	AC	
SPPS 496	Colbert, James	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-11-06	N	0	 	TBA	919950	B00	 	9999	AC	
SPPS 496	Staff	0	2018-02-16	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-01-08	N	0	 	TBA	919949	A01	 	9999	NC	
SPPS 496	Staff	0	2018-03-25	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2018-02-19	N	0	 	TBA	919951	B01	 	9999	NC	
SURG 199	Sadler, Georgia R.	0	2018-03-25	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-11-06	N	0	 	TBA	928684	001	 	9999	AC	
SURG 199	Staff	0	2018-03-25	9999	 	TBA	0	IN	TBA	0	0	 	                              	0	2017-11-06	N	0	 	TBA	928685	002	 	9999	AC	
SURG 296	Staff	0	2018-03-25	9999	 	TBA	0	IN	TBA	0	0	 	                              	0	2017-11-06	N	0	 	TBA	928686	001	 	9999	AC	
SURG 296	Staff	0	2018-03-25	9999	 	TBA	0	IN	TBA	0	0	 	                              	0	2017-11-06	N	0	 	TBA	928687	002	 	9999	AC	
SURG 296	Staff	0	2018-03-25	9999	 	TBA	0	IN	TBA	0	0	 	                              	0	2017-11-06	N	0	 	TBA	928688	003	 	9999	AC	
SURG 296	Staff	0	2018-03-25	9999	 	TBA	0	IN	TBA	0	0	 	                              	0	2017-11-06	N	0	 	TBA	928689	004	 	9999	AC	
SURG 299	Staff	0	2018-03-25	9999	 	TBA	0	IN	TBA	0	0	 	                              	0	2017-11-06	N	0	 	TBA	928690	001	 	9999	AC	
SURG 299	Staff	0	2018-03-25	9999	 	TBA	0	IN	TBA	0	0	 	                              	0	2017-11-06	N	0	 	TBA	928691	002	 	9999	AC	
SURG 299	Staff	0	2018-03-25	9999	 	TBA	0	IN	TBA	0	0	 	                              	0	2017-11-06	N	0	 	TBA	928692	003	 	9999	AC	
SURG 299	Staff	0	2018-03-25	9999	 	TBA	0	IN	TBA	0	0	 	                              	0	2017-11-06	N	0	 	TBA	928693	004	 	9999	AC	
SURG 299	Staff	0	2018-03-25	9999	 	TBA	0	IN	TBA	0	0	 	                              	0	2017-11-06	N	0	 	TBA	928694	005	 	9999	AC	
SURG 401	Baumgartner, Joel M	0	2018-03-25	9969	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-11-06	N	30	 	TBA	928695	A00	 	9999	AC	
SURG 410	Brown, Justin Meredith	0	2018-03-25	9997	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-11-06	N	2	 	TBA	928696	A00	 	9999	AC	
SURG 411	Husseman, Jacob Wade	0	2018-03-25	9992	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-11-06	N	7	 	TBA	928697	A00	 	9999	AC	
SURG 412	Derweesh, Ithaar	0	2018-03-25	9997	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-11-06	N	2	 	TBA	928698	A00	 	9999	AC	
SURG 425	Doucet, Jay	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-11-06	N	0	 	TBA	928699	A00	 	9999	AC	
SURG 427	Doucet, Jay	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-11-06	N	0	 	TBA	928700	A00	 	9999	AC	
SURG 428	Bouvet, Michael	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-11-06	N	0	 	TBA	928701	A00	 	9999	AC	
SURG 429	Horgan, Santiago	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-11-06	N	0	 	TBA	928702	A00	 	9999	AC	
SURG 431	Berumen, Jennifer Ann	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-11-06	N	0	 	TBA	928703	A00	 	9999	AC	
SURG 432	Magit, Anthony Edmund	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-11-06	N	0	 	TBA	928704	A00	 	9999	AC	
SURG 433	Husseman, Jacob Wade	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-11-06	N	0	 	TBA	928705	A00	 	9999	AC	
SURG 435	Harris, Jeffrey Paul	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-11-06	N	0	 	TBA	928706	A00	 	9999	AC	
SURG 436	Baumgartner, Joel M	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-11-06	N	0	 	TBA	928707	A00	 	9999	AC	
SURG 437	Madani, Michael M.	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-11-06	N	0	 	TBA	928708	A00	 	9999	AC	
SURG 443	Buckley, Jill Christine	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-11-06	N	0	 	TBA	928709	A00	 	9999	AC	
SURG 445	Dobke, Marek Krzysztof	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-11-06	N	0	 	TBA	928710	A00	 	9999	AC	
SURG 448	Kling, Karen Michiko	0	2018-03-25	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-11-06	N	0	 	TBA	928711	A00	 	9999	AC	
